Unnamed: 0,REFERENCE: tag,REFERENCE: doi_x,FORMULA,PROPERTY: Type of phases,PROPERTY: Single/Multiphase,PROPERTY: synthesis method,PROPERTY: grain size ($\mu$m),PROPERTY: ROM Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: ROM Young modulus (GPa),PROPERTY: Exp. Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: comment,Internal Reference #,Original DOI,PROPERTY: Exp. Density (g/cm$^3$),Unnamed: 22,IDENTIFIER: Reference ID,REFERENCE: title,REFERENCE: year,REFERENCE: doi_y,REFERENCE: url,REFERENCE: doi,PROPERTY: BCC/FCC/other,PROPERTY: Processing method,PROPERTY: Microstructure,PROPERTY: Calculated Density (g/cm$^3$),PROPERTY: Calculated Young modulus (GPa)
193,J23,10.1016/j.msea.2019.01.050,Co1 Cr1 Fe1 Mn1 Ni1,FCC,S,CR + A,7.9,,,T,25.0,378.7,700.1,54.0,,,,,,,,,,,,145,Effects of carbon on the microstructures and mechanical properties of FeCoCrNiMn high entropy alloys,2019.0,10.1016/j.msea.2019.01.050,http://dx.doi.org/10.1016/j.msea.2019.01.050,10.1016/j.msea.2019.01.050,FCC,WROUGHT,FCC,8.1,219
194,J23,10.1016/j.msea.2019.01.050,C0.5 Co1 Cr1 Fe1 Mn1 Ni1,FCC,M,CR + A,4.7,,,T,25.0,520.9,791.4,40.3,,,,,,36380.0,Note: these alloys were intentionally designed to contain carbon,,,,,145,Effects of carbon on the microstructures and mechanical properties of FeCoCrNiMn high entropy alloys,2019.0,10.1016/j.msea.2019.01.050,http://dx.doi.org/10.1016/j.msea.2019.01.050,10.1016/j.msea.2019.01.050,FCC,WROUGHT,FCC,7.5,
195,J23,10.1016/j.msea.2019.01.050,C1 Co1 Cr1 Fe1 Mn1 Ni1,FCC,M,CR + A,3.5,,,T,25.0,643.8,887.6,31.9,,,,,,30300.0,Note: these alloys were intentionally designed to contain carbon,,,,,145,Effects of carbon on the microstructures and mechanical properties of FeCoCrNiMn high entropy alloys,2019.0,10.1016/j.msea.2019.01.050,http://dx.doi.org/10.1016/j.msea.2019.01.050,10.1016/j.msea.2019.01.050,FCC,WROUGHT,FCC,7.1,
196,J24,10.1016/j.ijplas.2018.10.005,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,S,CR,,,,T,25.0,,,8.0,,,,,,,,,,,,146,Strength and ductility of CrFeCoNiMo alloy with hierarchical microstructures,2019.0,10.1016/j.ijplas.2018.10.005,http://dx.doi.org/10.1016/j.ijplas.2018.10.005,10.1016/j.ijplas.2018.10.005,FCC,WROUGHT,FCC,8.6,227
197,J24,10.1016/j.ijplas.2018.10.005,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,S,CR + A,0.7,,,T,25.0,,,14.0,,,,,,,extracted data from plots,,,,,146,Strength and ductility of CrFeCoNiMo alloy with hierarchical microstructures,2019.0,10.1016/j.ijplas.2018.10.005,http://dx.doi.org/10.1016/j.ijplas.2018.10.005,10.1016/j.ijplas.2018.10.005,FCC,WROUGHT,FCC,8.6,227
198,J24,10.1016/j.ijplas.2018.10.005,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,S,CR + A,0.8,,,T,25.0,1100.0,1300.0,32.0,,,,,,,extracted data from plots,,,,,146,Strength and ductility of CrFeCoNiMo alloy with hierarchical microstructures,2019.0,10.1016/j.ijplas.2018.10.005,http://dx.doi.org/10.1016/j.ijplas.2018.10.005,10.1016/j.ijplas.2018.10.005,FCC,WROUGHT,FCC,8.6,227
199,J24,10.1016/j.ijplas.2018.10.005,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,S,CR + A,1.2,,,T,25.0,950.0,,36.0,,,,,,,extracted data from plots,,,,,146,Strength and ductility of CrFeCoNiMo alloy with hierarchical microstructures,2019.0,10.1016/j.ijplas.2018.10.005,http://dx.doi.org/10.1016/j.ijplas.2018.10.005,10.1016/j.ijplas.2018.10.005,FCC,WROUGHT,FCC,8.6,227
200,J24,10.1016/j.ijplas.2018.10.005,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,S,CR + A,3.2,,,T,25.0,649.0,,42.0,,,,,,,extracted data from plots,,,,,146,Strength and ductility of CrFeCoNiMo alloy with hierarchical microstructures,2019.0,10.1016/j.ijplas.2018.10.005,http://dx.doi.org/10.1016/j.ijplas.2018.10.005,10.1016/j.ijplas.2018.10.005,FCC,WROUGHT,FCC,8.6,227
201,J24,10.1016/j.ijplas.2018.10.005,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,S,CR + A,18.2,,,T,25.0,439.0,,63.0,,,,,,,extracted data from plots,,,,,146,Strength and ductility of CrFeCoNiMo alloy with hierarchical microstructures,2019.0,10.1016/j.ijplas.2018.10.005,http://dx.doi.org/10.1016/j.ijplas.2018.10.005,10.1016/j.ijplas.2018.10.005,FCC,WROUGHT,FCC,8.6,227
202,J24,10.1016/j.ijplas.2018.10.005,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,S,CR + A,94.1,,,T,25.0,309.0,,82.0,,,,,,,extracted data from plots,,,,,146,Strength and ductility of CrFeCoNiMo alloy with hierarchical microstructures,2019.0,10.1016/j.ijplas.2018.10.005,http://dx.doi.org/10.1016/j.ijplas.2018.10.005,10.1016/j.ijplas.2018.10.005,FCC,WROUGHT,FCC,8.6,227
203,J25,10.1016/j.jallcom.2018.08.115,Co1 Cr1 Fe1 Mn1 Ni1,FCC,S,CR + A,,,,T,25.0,386.2,666.3,57.5,,,,,,,added total elongation ,,,,,147,"Effects of (W, Cr) carbide on grain refinement and mechanical properties for CoCrFeMnNi high entropy alloys",2019.0,10.1016/j.jallcom.2018.08.115,http://dx.doi.org/10.1016/j.jallcom.2018.08.115,10.1016/j.jallcom.2018.08.115,FCC,WROUGHT,FCC,8.1,219
204,J26,10.1016/j.matchemphys.2018.09.033,Cr1 Cu1 Fe1 Mn1 Ni1,FCC1 + FCC2 + BCC ,M,AC,,,,T,25.0,628.0,950.0,14.5,,,,,,,not sure where original data was from... extracted from plot,,,,,148,Evaluation of the mechanical properties of the heat treated FeCrCuMnNi high entropy alloy,2019.0,10.1016/j.matchemphys.2018.09.033,http://dx.doi.org/10.1016/j.matchemphys.2018.09.033,10.1016/j.matchemphys.2018.09.033,other,CAST,,8.1,
205,J26,10.1016/j.matchemphys.2018.09.033,Cr1 Cu1 Fe1 Mn1 Ni1,FCC1 + FCC2 + BCC ,M,A,,,,T,25.0,545.0,690.0,5.0,,,,,,,not sure where original data was from... extracted from plot,,,,,148,Evaluation of the mechanical properties of the heat treated FeCrCuMnNi high entropy alloy,2019.0,10.1016/j.matchemphys.2018.09.033,http://dx.doi.org/10.1016/j.matchemphys.2018.09.033,10.1016/j.matchemphys.2018.09.033,other,ANNEAL,,8.1,
206,J26,10.1016/j.matchemphys.2018.09.033,Cr1 Cu1 Fe1 Mn1 Ni1,FCC1 + FCC2 + BCC ,M,A,,,,T,25.0,534.0,682.0,5.2,,,,,,,not sure where original data was from... extracted from plot,,,,,148,Evaluation of the mechanical properties of the heat treated FeCrCuMnNi high entropy alloy,2019.0,10.1016/j.matchemphys.2018.09.033,http://dx.doi.org/10.1016/j.matchemphys.2018.09.033,10.1016/j.matchemphys.2018.09.033,other,ANNEAL,,8.1,
207,J26,10.1016/j.matchemphys.2018.09.033,Cr1 Cu1 Fe1 Mn1 Ni1,FCC1 + FCC2 + BCC ,M,A,,,,T,25.0,525.0,680.0,4.3,,,,,,,not sure where original data was from... extracted from plot,,,,,148,Evaluation of the mechanical properties of the heat treated FeCrCuMnNi high entropy alloy,2019.0,10.1016/j.matchemphys.2018.09.033,http://dx.doi.org/10.1016/j.matchemphys.2018.09.033,10.1016/j.matchemphys.2018.09.033,other,ANNEAL,,8.1,
208,J26,10.1016/j.matchemphys.2018.09.033,Cr1 Cu1 Fe1 Mn1 Ni1,FCC1 + FCC2 + BCC ,M,A,,,,T,25.0,517.0,677.0,4.6,,,,,,,not sure where original data was from... extracted from plot,,,,,148,Evaluation of the mechanical properties of the heat treated FeCrCuMnNi high entropy alloy,2019.0,10.1016/j.matchemphys.2018.09.033,http://dx.doi.org/10.1016/j.matchemphys.2018.09.033,10.1016/j.matchemphys.2018.09.033,other,ANNEAL,,8.1,
209,J26,10.1016/j.matchemphys.2018.09.033,Cr1 Cu1 Fe1 Mn1 Ni1,FCC1 + FCC2 + BCC ,M,A,,,,T,25.0,502.0,671.0,4.9,,,,,,,not sure where original data was from... extracted from plot,,,,,148,Evaluation of the mechanical properties of the heat treated FeCrCuMnNi high entropy alloy,2019.0,10.1016/j.matchemphys.2018.09.033,http://dx.doi.org/10.1016/j.matchemphys.2018.09.033,10.1016/j.matchemphys.2018.09.033,other,ANNEAL,,8.1,
210,J27,10.1016/j.jallcom.2018.11.318,Cr1 Mo1 Nb1 Ta1 V1 W1,BCC + Laves + oxide,M,SPS,0.54,,1072.0,C,25.0,,,,,,,7946.0,,,Sintered @ 1400 C,,,,,149,A fine-grained NbMoTaWVCr refractory high-entropy alloy with ultra-high strength: Microstructural evolution and mechanical properties,2019.0,10.1016/j.jallcom.2018.11.318,http://dx.doi.org/10.1016/j.jallcom.2018.11.318,10.1016/j.jallcom.2018.11.318,other,POWDER,,11.3,
211,J27,10.1016/j.jallcom.2018.11.318,Cr1 Mo1 Nb1 Ta1 V1 W1,BCC + Laves + oxide,M,SPS,1.24,,1010.0,C,25.0,3416.0,,5.3,,,,7946.0,,,Sintered @ 1500 C,,,,,149,A fine-grained NbMoTaWVCr refractory high-entropy alloy with ultra-high strength: Microstructural evolution and mechanical properties,2019.0,10.1016/j.jallcom.2018.11.318,http://dx.doi.org/10.1016/j.jallcom.2018.11.318,10.1016/j.jallcom.2018.11.318,other,POWDER,,11.3,
212,J27,10.1016/j.jallcom.2018.11.318,Cr1 Mo1 Nb1 Ta1 V1 W1,BCC + Laves + oxide,M,SPS,5.01,,991.3,C,25.0,3410.0,,2.0,,,,7946.0,,,Sintered @ 1600 C,,,,,149,A fine-grained NbMoTaWVCr refractory high-entropy alloy with ultra-high strength: Microstructural evolution and mechanical properties,2019.0,10.1016/j.jallcom.2018.11.318,http://dx.doi.org/10.1016/j.jallcom.2018.11.318,10.1016/j.jallcom.2018.11.318,other,POWDER,,11.3,
213,J27,10.1016/j.jallcom.2018.11.318,Cr1 Mo1 Nb1 Ta1 V1 W1,BCC + Laves + oxide,M,SPS,10.8,,988.3,C,25.0,3338.0,,1.9,,,,7946.0,,,Sintered @ 1700 C,,,,,149,A fine-grained NbMoTaWVCr refractory high-entropy alloy with ultra-high strength: Microstructural evolution and mechanical properties,2019.0,10.1016/j.jallcom.2018.11.318,http://dx.doi.org/10.1016/j.jallcom.2018.11.318,10.1016/j.jallcom.2018.11.318,other,POWDER,,11.3,
214,J27,10.1016/j.jallcom.2018.11.318,Cr1 Mo1 Nb1 Ta1 V1 W1,,,SPS,,,1010.0,C,25.0,3416.0,,5.3,,,,,,,,,,,,149,A fine-grained NbMoTaWVCr refractory high-entropy alloy with ultra-high strength: Microstructural evolution and mechanical properties,2019.0,10.1016/j.jallcom.2018.11.318,http://dx.doi.org/10.1016/j.jallcom.2018.11.318,10.1016/j.jallcom.2018.11.318,other,POWDER,,11.3,
215,J27-26,10.1016/j.msea.2017.12.021,Mo1 Nb1 Ta1 V1 W1,,,SPS,,,,C,25.0,2612.0,,8.8,,,,,,,these should be attributed to their actual sources,26.0,10.1016/j.msea.2017.12.021,,,153,Enhancing strength and strain hardenability via deformation twinning in fcc-based high entropy alloys reinforced with intermetallic compounds,2019.0,10.1016/j.actamat.2018.12.010,http://dx.doi.org/10.1016/j.actamat.2018.12.010,10.1016/j.actamat.2018.12.010,other,POWDER,,12.2,
216,J27-12,10.1016/j.intermet.2011.01.004,Mo1 Nb1 Ta1 V1 W1,,,AC,,,535.3,C,25.0,1246.0,,1.7,,,,,,,,12.0,10.1016/j.intermet.2011.01.004,,,150,The effect of Al content on microstructures and comprehensive properties in AlxCoCrCuFeNi high entropy alloys,2019.0,10.1016/j.vacuum.2018.12.009,http://dx.doi.org/10.1016/j.vacuum.2018.12.009,10.1016/j.vacuum.2018.12.009,other,CAST,,12.2,
217,J27-27,10.1016/j.intermet.2017.01.007,Mo1 Nb1 Ta1 Ti1 W1,,,AC,,,498.73,C,25.0,1343.0,,14.1,,,,,,,,27.0,10.1016/j.intermet.2017.01.007,,,154,A novel high-entropy alloy with a dendrite-composite microstructure and remarkable compression performance,2019.0,10.1016/j.scriptamat.2018.09.008,http://dx.doi.org/10.1016/j.scriptamat.2018.09.008,10.1016/j.scriptamat.2018.09.008,other,CAST,,11.9,
218,J27-27,10.1016/j.intermet.2017.01.007,Mo1 Nb1 Ta1 Ti1 V1 W1,,,AC,,,510.3,C,25.0,1515.0,,10.6,,,,,,,,27.0,10.1016/j.intermet.2017.01.007,,,154,A novel high-entropy alloy with a dendrite-composite microstructure and remarkable compression performance,2019.0,10.1016/j.scriptamat.2018.09.008,http://dx.doi.org/10.1016/j.scriptamat.2018.09.008,10.1016/j.scriptamat.2018.09.008,other,CAST,,10.9,
219,J27-28,10.1016/j.calphad.2015.09.007,Cr1 Mo1 Nb1 Ta1 V1 W1,,,AC,,,704.6,C,25.0,,,,,,,,,,,28.0,10.1016/j.calphad.2015.09.007,,,155,Body-centered cubic high-entropy alloys: From processing to underlying deformation mechanisms,2019.0,10.1016/j.matchar.2018.07.015,http://dx.doi.org/10.1016/j.matchar.2018.07.015,10.1016/j.matchar.2018.07.015,other,CAST,,11.3,
220,J27-13,10.1016/j.msec.2016.12.057,Mo1 Nb1 Ta1 Ti1 Zr1,,,AC,,,499.6,C,25.0,1390.0,,6.0,,,,,,,,13.0,10.1016/j.msec.2016.12.057,,,151,Ultrastrong Medium-Entropy Single-Phase Alloys Designed via Severe Lattice Distortion,2018.0,10.1002/adma.201807142,http://dx.doi.org/10.1002/adma.201807142,10.1002/adma.201807142,other,CAST,,9.3,
221,J27-17,10.1016/j.actamat.2012.11.032,Cr1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,,,AC,,,539.2,C,25.0,1595.0,,5.0,,,,,,,,17.0,10.1016/j.actamat.2012.11.032,,,152,Effect of Al on structure and mechanical properties of Fe-Mn-Cr-Ni-Al non-equiatomic high entropy alloys with high Fe content,2019.0,10.1016/j.jallcom.2018.08.093,http://dx.doi.org/10.1016/j.jallcom.2018.08.093,10.1016/j.jallcom.2018.08.093,other,CAST,,8.0,
222,J28,10.1016/j.vacuum.2018.12.009,Co1 Cr1 Cu1 Fe1 Ni1,FCC + B2,M,AC,,,45.2,,,,,,,,,,,,note this is rockwell hardness ,,,,,156,Novel Co-rich high entropy alloys with superior tensile properties,2018.0,10.1080/21663831.2018.1553803,http://dx.doi.org/10.1080/21663831.2018.1553803,10.1080/21663831.2018.1553803,other,CAST,,8.3,
223,J28,10.1016/j.vacuum.2018.12.009,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,S,AC,,,48.8,,,,,,,,,,,,note this is rockwell hardness ,,,,,156,Novel Co-rich high entropy alloys with superior tensile properties,2018.0,10.1080/21663831.2018.1553803,http://dx.doi.org/10.1080/21663831.2018.1553803,10.1080/21663831.2018.1553803,FCC,CAST,FCC,7.8,193
224,J28,10.1016/j.vacuum.2018.12.009,Al1 Co1 Cr1 Cu1 Fe1 Ni1,FCC + BCC,M,AC,,,73.8,,,,,,,,,,,,note this is rockwell hardness ,,,,,156,Novel Co-rich high entropy alloys with superior tensile properties,2018.0,10.1080/21663831.2018.1553803,http://dx.doi.org/10.1080/21663831.2018.1553803,10.1080/21663831.2018.1553803,other,CAST,,7.4,
225,J28,10.1016/j.vacuum.2018.12.009,Al1 Co0.667 Cr0.667 Cu0.667 Fe0.667 Ni0.667,FCC + BCC,M,AC,,,75.1,,,,,,,,,,,,note this is rockwell hardness ,,,,,156,Novel Co-rich high entropy alloys with superior tensile properties,2018.0,10.1080/21663831.2018.1553803,http://dx.doi.org/10.1080/21663831.2018.1553803,10.1080/21663831.2018.1553803,other,CAST,,7.0,
226,J28,10.1016/j.vacuum.2018.12.009,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5,FCC + BCC,M,AC,,,77.5,,,,,,,,,,,,note this is rockwell hardness ,,,,,156,Novel Co-rich high entropy alloys with superior tensile properties,2018.0,10.1080/21663831.2018.1553803,http://dx.doi.org/10.1080/21663831.2018.1553803,10.1080/21663831.2018.1553803,other,CAST,,6.7,
227,J29,10.1002/adma.201807142,Co1 Ni1 V1,,,CR+A,2.0,,,T,25.0,991.0,1359.0,38.0,,,,,,,changed processing from A to CR + A,,,,,157,Evaluating elastic properties of a body-centered cubic NbHfZrTi high-entropy alloy – A direct comparison between experiments and ab initio calculations,2019.0,10.1016/j.intermet.2019.04.003,http://dx.doi.org/10.1016/j.intermet.2019.04.003,10.1016/j.intermet.2019.04.003,other,WROUGHT,,8.0,
228,J29,10.1002/adma.201807142,Co1 Ni1 V1,,S,CR+A,5.6,,,T,25.0,767.0,1224.0,46.0,,,,,,,changed processing from A to CR + A,,,,,157,Evaluating elastic properties of a body-centered cubic NbHfZrTi high-entropy alloy – A direct comparison between experiments and ab initio calculations,2019.0,10.1016/j.intermet.2019.04.003,http://dx.doi.org/10.1016/j.intermet.2019.04.003,10.1016/j.intermet.2019.04.003,other,WROUGHT,,8.0,
229,J29,10.1002/adma.201807142,Co1 Ni1 V1,,,CR+A,18.7,,,T,25.0,602.0,1123.0,51.0,,,,,,,changed processing from A to CR + A,,,,,157,Evaluating elastic properties of a body-centered cubic NbHfZrTi high-entropy alloy – A direct comparison between experiments and ab initio calculations,2019.0,10.1016/j.intermet.2019.04.003,http://dx.doi.org/10.1016/j.intermet.2019.04.003,10.1016/j.intermet.2019.04.003,other,WROUGHT,,8.0,
230,J29,10.1002/adma.201807142,Co1 Ni1 V1,,,CR+A,27.8,,,T,25.0,517.0,1049.0,55.0,,,,,,,changed processing from A to CR + A,,,,,157,Evaluating elastic properties of a body-centered cubic NbHfZrTi high-entropy alloy – A direct comparison between experiments and ab initio calculations,2019.0,10.1016/j.intermet.2019.04.003,http://dx.doi.org/10.1016/j.intermet.2019.04.003,10.1016/j.intermet.2019.04.003,other,WROUGHT,,8.0,
231,J29,10.1002/adma.201807142,Co1 Ni1 V1,,,CR+A,122.2,,,T,25.0,461.0,886.0,58.0,,,,,,,changed processing from A to CR + A,,,,,157,Evaluating elastic properties of a body-centered cubic NbHfZrTi high-entropy alloy – A direct comparison between experiments and ab initio calculations,2019.0,10.1016/j.intermet.2019.04.003,http://dx.doi.org/10.1016/j.intermet.2019.04.003,10.1016/j.intermet.2019.04.003,other,WROUGHT,,8.0,
232,J30,10.1016/j.actamat.2018.12.010,Al0.3 Co1 Cr1 Fe1 Ni1,FCC + B2 + $\sigma$,M,CR+A,,,,T,25.0,840.0,1039.0,32.0,,,,,,,,,,,,159,Effect of second phase particles on mechanical properties and grain growth in a CoCrFeMnNi high entropy alloy,2019.0,10.1016/j.msea.2019.01.112,http://dx.doi.org/10.1016/j.msea.2019.01.112,10.1016/j.msea.2019.01.112,other,WROUGHT,,7.8,
233,J30,10.1016/j.actamat.2018.12.010,Al0.3 Co1 Cr1 Fe1 Ni1,FCC,M,CR+A,,,,T,25.0,159.0,410.0,65.0,,,,,,,,,,,,159,Effect of second phase particles on mechanical properties and grain growth in a CoCrFeMnNi high entropy alloy,2019.0,10.1016/j.msea.2019.01.112,http://dx.doi.org/10.1016/j.msea.2019.01.112,10.1016/j.msea.2019.01.112,FCC,WROUGHT,FCC,7.8,214
234,J31,10.1016/j.scriptamat.2018.09.008,Al0.544 C0.001 Co0.69 Fe1 Ni0.69,B2 + L12,M,AC,,,,C,25.0,1202.0,,32.6,,,,,,11067.0,Note: this alloy was intentionally designed to contain carbon,,,,,160,High temperature strength of refractory complex concentrated alloys,2019.0,10.1016/j.actamat.2019.06.032,http://dx.doi.org/10.1016/j.actamat.2019.06.032,10.1016/j.actamat.2019.06.032,other,CAST,,7.4,
235,J32,10.1016/j.matchar.2018.07.015,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,S,CR+A,,,,,,,,,,,,,,,Skipped,,,,,161,High-cycle fatigue and tensile deformation behaviors of coarse-grained equiatomic CoCrFeMnNi high entropy alloy and unexpected hardening behavior during cyclic loading,2019.0,10.1016/j.intermet.2019.106486,http://dx.doi.org/10.1016/j.intermet.2019.106486,10.1016/j.intermet.2019.106486,BCC,WROUGHT,BCC,9.9,111
236,J33,10.1080/21663831.2018.1553803,Co0.5 Cr0.5 Fe1 Ni1,FCC,S,CR+A,14.9,,,T,25.0,214.0,612.0,77.3,,,,,,,changed processing from A to CR + A; added grain size,,,,,162,New multiphase compositionally complex alloys driven by the high entropy alloy approach,2019.0,10.1016/j.matchar.2018.06.036,http://dx.doi.org/10.1016/j.matchar.2018.06.036,10.1016/j.matchar.2018.06.036,FCC,WROUGHT,FCC,8.3,218
237,J33,10.1080/21663831.2018.1553803,Co0.875 Cr0.625 Fe1 Ni1,FCC,S,CR+A,11.6,,,T,25.0,241.0,721.0,96.2,,,,,,,changed processing from A to CR + A; added grain size,,,,,162,New multiphase compositionally complex alloys driven by the high entropy alloy approach,2019.0,10.1016/j.matchar.2018.06.036,http://dx.doi.org/10.1016/j.matchar.2018.06.036,10.1016/j.matchar.2018.06.036,FCC,WROUGHT,FCC,8.3,220
238,J33,10.1080/21663831.2018.1553803,Co1 Cr0.556 Fe0.667 Ni0.667,FCC,S,CR+A,10.5,,,T,25.0,299.0,841.0,76.1,,,,,,,changed processing from A to CR + A; added grain size,,,,,162,New multiphase compositionally complex alloys driven by the high entropy alloy approach,2019.0,10.1016/j.matchar.2018.06.036,http://dx.doi.org/10.1016/j.matchar.2018.06.036,10.1016/j.matchar.2018.06.036,FCC,WROUGHT,FCC,8.3,221
239,J33,10.1080/21663831.2018.1553803,Co1 Cr0.455 Fe0.364 Ni0.364,FCC  + HCP,M,CR+A,5.6,,,T,25.0,392.0,746.0,20.3,,,,,,,changed processing from A to CR + A; added grain size,,,,,162,New multiphase compositionally complex alloys driven by the high entropy alloy approach,2019.0,10.1016/j.matchar.2018.06.036,http://dx.doi.org/10.1016/j.matchar.2018.06.036,10.1016/j.matchar.2018.06.036,other,WROUGHT,,8.4,
240,J33,10.1080/21663831.2018.1553803,Co1 Cr0.385 Fe0.154 Ni0.154,FCC  + HCP,M,CR+A,6.2,,,T,25.0,482.0,857.0,13.3,,,,,,,changed processing from A to CR + A; added grain size,,,,,162,New multiphase compositionally complex alloys driven by the high entropy alloy approach,2019.0,10.1016/j.matchar.2018.06.036,http://dx.doi.org/10.1016/j.matchar.2018.06.036,10.1016/j.matchar.2018.06.036,other,WROUGHT,,8.4,
241,J34,10.1016/j.intermet.2019.04.003,Hf1 Nb1 Ti1 Zr1,BCC,S,CR+A,,,,,,,,,,,69.7,,,,Youngs Modulus data,,,,,163,Effect of vanadium addition on the microstructure and properties of AlCoCrFeNi high entropy alloy,2014.0,10.1016/j.matdes.2013.12.048,http://dx.doi.org/10.1016/j.matdes.2013.12.048,10.1016/j.matdes.2013.12.048,BCC,WROUGHT,BCC,8.2,92
242,J34-22,10.1016/j.msea.2015.12.017,Hf1 Nb1 Ta1 Ti1 Zr1,,,,,,,,,,,,,,78.5,,,,,22.0,10.1016/j.msea.2015.12.017,,,164,Strain rate effects on the dynamic mechanical properties of the AlCrCuFeNi2 high-entropy alloy,2016.0,10.1016/j.msea.2015.09.089,http://dx.doi.org/10.1016/j.msea.2015.09.089,10.1016/j.msea.2015.09.089,other,,,9.9,
243,J34-6,10.1016/j.actamat.2014.08.026,Co1 Cr1 Fe1 Mn1 Ni1,,,,,,,,,,,,,,201.6,,,,,6.0,10.1016/j.actamat.2014.08.026,,,167,Fatigue behavior of a wrought Al0.5CoCrCuFeNi two-phase high-entropy alloy,2015.0,10.1016/j.actamat.2015.07.004,http://dx.doi.org/10.1016/j.actamat.2015.07.004,10.1016/j.actamat.2015.07.004,other,,,8.1,
244,J34-58,10.1016/j.intermet.2014.11.005,Co1 Cr1 Fe1 Mn1 Ni1,,,,,,,,,,,,,,202.0,,,,,58.0,10.1016/j.intermet.2014.11.005,,,165,Comparative study of the microstructures and mechanical properties of direct laser fabricated and arc-melted Al x CoCrFeNi high entropy alloys,2015.0,10.1016/j.msea.2015.02.072,http://dx.doi.org/10.1016/j.msea.2015.02.072,10.1016/j.msea.2015.02.072,other,,,8.1,
245,J34-59,10.1557/adv.2017.76,Co1 Cr1 Fe1 Mn1 Ni1,,,,,,,,,,,,,,202.2,,,,,59.0,10.1557/adv.2017.76,,,166,Effect of Mn and V on structure and mechanical properties of high-entropy alloys based on CoCrFeNi system,2014.0,10.1016/j.jallcom.2013.12.210,http://dx.doi.org/10.1016/j.jallcom.2013.12.210,10.1016/j.jallcom.2013.12.210,other,,,8.1,
246,J34-6,10.1016/j.actamat.2014.08.026,Co1 Cr1 Fe1 Ni1,,,,,,,,,,,,,,215.0,,,,,6.0,10.1016/j.actamat.2014.08.026,,,167,Fatigue behavior of a wrought Al0.5CoCrCuFeNi two-phase high-entropy alloy,2015.0,10.1016/j.actamat.2015.07.004,http://dx.doi.org/10.1016/j.actamat.2015.07.004,10.1016/j.actamat.2015.07.004,other,,,8.2,
247,J34-60,10.1016/j.msea.2016.05.082,Co1 Cr1 Fe1 Ni1,,,,,,,,,,,,,,204.0,,,,,60.0,10.1016/j.msea.2016.05.082,,,168,Effect of temperature on mechanical properties of Al0.5CoCrCuFeNi wrought alloy,2010.0,10.1016/j.jallcom.2009.10.088,http://dx.doi.org/10.1016/j.jallcom.2009.10.088,10.1016/j.jallcom.2009.10.088,other,,,8.2,
248,J34-6,10.1016/j.actamat.2014.08.026,Co1 Fe1 Mn1 Ni1,,,,,,,,,,,,,,187.9,,,,,6.0,10.1016/j.actamat.2014.08.026,,,167,Fatigue behavior of a wrought Al0.5CoCrCuFeNi two-phase high-entropy alloy,2015.0,10.1016/j.actamat.2015.07.004,http://dx.doi.org/10.1016/j.actamat.2015.07.004,10.1016/j.actamat.2015.07.004,other,,,8.3,
249,J34-6,10.1016/j.actamat.2014.08.026,Co1 Fe1 Mn1 Ni1,,,,,,,,,,,,,,195.0,,,,,6.0,10.1016/j.actamat.2014.08.026,,,167,Fatigue behavior of a wrought Al0.5CoCrCuFeNi two-phase high-entropy alloy,2015.0,10.1016/j.actamat.2015.07.004,http://dx.doi.org/10.1016/j.actamat.2015.07.004,10.1016/j.actamat.2015.07.004,other,,,8.3,
250,J34-6,10.1016/j.actamat.2014.08.026,Co1 Fe1 Ni1,,,,,,,,,,,,,,162.0,,,,,6.0,10.1016/j.actamat.2014.08.026,,,167,Fatigue behavior of a wrought Al0.5CoCrCuFeNi two-phase high-entropy alloy,2015.0,10.1016/j.actamat.2015.07.004,http://dx.doi.org/10.1016/j.actamat.2015.07.004,10.1016/j.actamat.2015.07.004,other,,,8.6,
251,J34-61,10.1016/j.msea.2017.04.003,Co1 Fe1 Ni1,,,,,,,,,,,,,,174.0,,,,,61.0,10.1016/j.msea.2017.04.003,,,169,A TRIP-assisted dual-phase high-entropy alloy: Grain size and phase fraction effects on deformation behavior,2017.0,10.1016/j.actamat.2017.03.069,http://dx.doi.org/10.1016/j.actamat.2017.03.069,10.1016/j.actamat.2017.03.069,other,,,8.6,
